"coverUrl","title","artist","year","score","category","genre","salesPoint"
"https://image.aladin.co.kr/product/28465/73/cover500/k092835920_2.jpg","물고기는 존재하지 않는다 - 상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기","룰루 밀러 (지은이), 정지인 (옮긴이)","2021","4.0","book","과학","80274"
"https://image.aladin.co.kr/product/37208/87/cover500/s412032341_1.jpg","처음 만나는 양자의 세계 - 양자 역학부터 양자 컴퓨터 까지","채은미 (지은이)","2025","4.5","book","과학","21530"
"https://image.aladin.co.kr/product/39261/96/cover500/8966265340_1.jpg","클로드 코드로 시작하는 실전 에이전틱 코딩 - 완벽한 통제를 위한 AI 개발팀 구축 가이드, 하네스 엔지니어링, 에이전트 오케스트레이션, MoAI-ADK","Goos Kim (지은이)","2026","5.0","book","IT/컴퓨터","9560"
"https://image.aladin.co.kr/product/38808/31/cover500/k552137982_1.jpg","박태웅의 AI 강의 2026 - 인공지능 진화의 가속화부터 AI 기본사회와 일자리의 미래까지 멈추지 않고 인간 세계를 압도하는 새로운 지능의 모든 것","박태웅 (지은이)","2026","5.0","book","IT/컴퓨터","33170"
"https://image.aladin.co.kr/product/37926/0/cover500/k902033034_3.jpg","혼자 공부하는 바이브 코딩 with 클로드 코드 - AI와 1:1 대화하며 배우는 첫 코딩 자습서 | IT 전문서 최초 영미권 판권 수출, 명령어 모음 별책 부록·저자 직강 유튜브·15개 프로젝트 파일 제공·Q&A 채널 운영","조태호 (지은이)","2025","5.0","book","IT/컴퓨터","18583"
"https://image.aladin.co.kr/product/39243/86/cover500/k182138105_1.jpg","바로바로 클로드 with 코워크, 스킬, 클로드 코드, 디자인 - 인공지능, 에이전트, 커넥터, 플러그인, 아티팩트, 스케줄링, 디스패치, 하네스, 바로 배우고 바로 써먹는 AI 입문서","차진우 (지은이)","2026","0.0","book","IT/컴퓨터","5730"
"https://image.aladin.co.kr/product/39376/36/cover500/k632139770_1.jpg","하네스 엔지니어링 with 클로드 코드 - AI 에이전트 팀을 설계·운영하는 개발자의 실전 가이드, 누구나 프로처럼 실전 AI","황민호 (지은이)","2026","0.0","book","IT/컴퓨터","2600"
"https://image.aladin.co.kr/product/28819/83/cover500/s292938843_1.jpg","진짜 쓰는 실무 엑셀 - 유튜브 대표 엑셀 채널, 오빠두가 알려 주는 엑셀 함수, 보고서 작성, 데이터 분석 노하우!","오빠두(전진권) (지은이)","2022","5.0","book","IT/컴퓨터","51157"
"https://image.aladin.co.kr/product/39134/91/cover500/k742137650_1.jpg","AI 실전 마스터 칼릭스의 프롬프트 디테일 - 크리에이티브 프레임워크, 워크플로우, AI 에이전트, 바이브코딩, 기획부터 코딩까지 바로 써먹는 기적의 프롬프트 템플릿","칼릭스(손윤석) (지은이)","2026","4.5","book","IT/컴퓨터","3855"
"https://image.aladin.co.kr/product/38878/97/cover500/k442137203_1.jpg","클로드 코워크 with 스킬, 플러그인 - 퇴근을 앞당기는 완벽한 업무 자동화","클리커, 강민혁 (지은이)","2026","5.0","book","IT/컴퓨터","8460"
"https://image.aladin.co.kr/product/39261/99/cover500/k092138403_1.jpg","지적 대화를 위한 AI 언어 수업 - 생각을 확장하는 프롬프트의 기술","강수진 (지은이)","2026","0.0","book","IT/컴퓨터","2770"
"https://image.aladin.co.kr/product/39078/24/cover500/k222137959_1.jpg","클로드 코드 마스터 - 기획·개발·운영이 한 번에 끝나는 AI 에이전틱 코딩 워크플로","이남희, 백승현 (지은이)","2026","5.0","book","IT/컴퓨터","5690"
"https://image.aladin.co.kr/product/39331/14/cover500/k362138334_1.jpg","된다! 스레드 활용법 - 알고리즘 타고 조회수 터지는 글쓰기 공식! 짧은 글로 시작하는 브랜딩 & 수익화","거북이걸음 (지은이)","2026","5.0","book","IT/컴퓨터","1990"
"https://image.aladin.co.kr/product/39078/80/cover500/892556954x_1.jpg","자연은 왜 이토록 단순하면서도 아름다운가 - 현대 물리학이 밝혀낸 세계의 질서","로버트 칸, 크리스 퀴그 (지은이), 박병철 (옮긴이)","2026","5.0","book","IT/컴퓨터","3495"
"https://image.aladin.co.kr/product/36542/2/cover500/k172039049_2.jpg","마침내 특이점이 시작된다 - 인류가 AI와 결합하는 순간","레이 커즈와일 (지은이), 이충호 (옮긴이), 장대익 (감수)","2025","4.5","book","IT/컴퓨터","28357"
"https://image.aladin.co.kr/product/38932/4/cover500/k662137816_1.jpg","세컨드 브레인은 옵시디언 with 클로드 코드 - 입문자를 위한 기초 사용법부터 마크다운, 플러그인, PARA, 제텔카스텐, MCP, 옵시디언 CLI, 스킬, AI 활용까지!","시안 (지은이)","2026","5.0","book","IT/컴퓨터","3995"
"https://image.aladin.co.kr/product/39336/32/cover500/8960885134_2.jpg","일 잘하는 직장인의 AI 활용법 - 구글 제미나이, 노트북LM, 나노바나나, 챗GPT, 클로드, 퍼플렉시티, Flow, Gems, 딥 리서치, 캡컷, Make 등 상황별로 골라 쓰는 AI 업무 툴 완전 가이드","김덕중, 김민정, 김인선 (지은이)","2026","4.0","book","IT/컴퓨터","2240"
"https://image.aladin.co.kr/product/31794/10/cover500/k362833219_1.jpg","Do it! 점프 투 파이썬 - 중학생도 첫날부터 실습하는 초고속 입문서, 전면 개정 2판","박응용 (지은이)","2023","5.0","book","IT/컴퓨터","19958"
"https://image.aladin.co.kr/product/38886/38/cover500/k812137402_1.jpg","한눈에 보는 AI 반도체 산업 - GPU부터 HBM, 파운드리, 패키징, 데이터센터까지 하나의 흐름으로 읽는 AI 반도체 생태계","MrTrigger (지은이)","2026","5.0","book","IT/컴퓨터","3825"
"https://image.aladin.co.kr/product/39243/84/cover500/k922138105_1.jpg","바로바로 제미나이 X 구글 AI - 구글 웍스, 노트북LM, 딥 리서치, 플로우, 구글 AI 스튜디오, 나노 바나나, 스티치, 오팔 바로 배우고 바로 써먹는 AI 코딩 입문서","공냥이 (지은이)","2026","5.0","book","IT/컴퓨터","1600"
"https://image.aladin.co.kr/product/39381/0/cover500/k502139871_1.jpg","크리에이터 김연지의 돈 되는 AI 콘텐츠 설계 - 프롬프트로 기획하고 하네스 엔지니어링으로 완성하는 상위 1%의 수익 자동화","김연지 (지은이)","2026","5.0","book","IT/컴퓨터","970"
"https://image.aladin.co.kr/product/36945/80/cover500/k972030516_2.jpg","AI 시대의 질문력, 프롬프트 엔지니어링","류한석 (지은이)","2025","4.5","book","IT/컴퓨터","9123"
"https://image.aladin.co.kr/product/38730/80/cover500/k502136949_2.jpg","오픈클로 with GPT, 제미나이, 클로드 - 내 컴퓨터에서 일하는 AI 집사","강민혁 (지은이)","2026","5.0","book","IT/컴퓨터","6095"
"https://image.aladin.co.kr/product/39117/23/cover500/k202137351_1.jpg","이게 되네? 캔바 AI 미친 활용법 47제 - 프레젠테이션, SNS, 인쇄물, 동영상, 광고, 카드 뉴스, 홈페이지, 메일, 템플릿 활용까지 뭐든지 만드는 캔바 디자인 완벽 마스터","이지쌤(이지훈) (지은이)","2026","5.0","book","IT/컴퓨터","1760"
"https://image.aladin.co.kr/product/39184/28/cover500/k482138672_1.jpg","승인율 99.9% 움직이는 이모티콘 만들기 with 프로크리에이트 - 국내 최다 이모티콘 승인 작가 씨엠제이가 알려주는","씨엠제이(최민정) (지은이)","2026","5.0","book","IT/컴퓨터","1265"
"https://image.aladin.co.kr/product/38895/53/cover500/k602137608_1.jpg","내면 근력","짐 머피 (지은이), 지여울 (옮긴이)","2026","4.5","book","자기계발","68480"
"https://image.aladin.co.kr/product/38537/5/cover500/k732135332_1.jpg","부처님 말씀대로 살아보니 - 인생이 가벼워지는 15가지 불교 수업","토니 페르난도 (지은이), 강정선 (옮긴이)","2026","5.0","book","자기계발","83945"
"https://image.aladin.co.kr/product/38816/95/cover500/k382137182_1.jpg","무례한 세상에서 나를 지키는 법","발타사르 그라시안 (지은이), 하와이 대저택 (편역)","2026","4.5","book","자기계발","82125"
"https://image.aladin.co.kr/product/39145/45/cover500/k692138763_1.jpg","꾸준함을 기르는 일 - 완벽하지 않아도 매일 성장하는 태도에 대하여","수풀림 (지은이)","2026","5.0","book","자기계발","15865"
"https://image.aladin.co.kr/product/38875/45/cover500/k362137106_3.jpg","어른의 감정을 돌보는 100일 필사 노트","김종원 (지은이)","2026","5.0","book","자기계발","23340"
"https://image.aladin.co.kr/product/39373/80/cover500/k172139665_1.jpg","감정 수업 - 예일대 감정 과학자 마크 브래킷 교수의 마음 관리법","마크 브래킷 (지은이), 정지현 (옮긴이)","2026","5.0","book","자기계발","5670"
"https://image.aladin.co.kr/product/37605/22/cover500/k962032835_1.jpg","영어책 한 권 외워봤니? 뉴 에디션 - 딱 한 권만 넘으면 영어 울렁증이 사라진다","김민식 (지은이)","2025","4.5","book","자기계발","33505"
"https://image.aladin.co.kr/product/31064/69/cover500/k842831525_2.jpg","레버리지 (20만 부 기념 블랙에디션) - 자본주의 속에 숨겨진 부의 비밀","롭 무어 (지은이), 김유미 (옮긴이)","2023","4.0","book","자기계발","33609"
"https://image.aladin.co.kr/product/39062/91/cover500/k902137750_1.jpg","생각하라 그리고 부자가 되어라 (한정판 스페셜 에디션) - 부와 성공을 여는 13개의 열쇠","나폴레온 힐 (지은이)","2026","5.0","book","자기계발","10690"
"https://image.aladin.co.kr/product/30929/51/cover500/s192030030_1.jpg","세이노의 가르침 (화이트 에디션) - 피보다 진하게 살아라","세이노(SayNo) (지은이)","2023","4.0","book","자기계발","146887"
"https://image.aladin.co.kr/product/33109/85/cover500/k652937825_1.jpg","위대한 상인의 비밀 - 어느 날 부의 비밀이 내게로 왔다","O. G. 만디노 (지은이), 홍성태 (옮긴이)","2024","5.0","book","자기계발","5285"
"https://image.aladin.co.kr/product/37944/74/cover500/k672033454_3.jpg","아주 작은 습관의 힘 (50만 부 기념 스페셜 에디션) - 최고의 변화는 어떻게 만들어지는가","제임스 클리어 (지은이), 이한이 (옮긴이)","2019","4.5","book","자기계발","77487"
"https://image.aladin.co.kr/product/38752/94/cover500/k792136047_1.jpg","딱 1년만 미쳐라","리치파카(강연주) (지은이)","2026","5.0","book","자기계발","18615"
"https://image.aladin.co.kr/product/29224/90/cover500/8972773611_1.jpg","컬러愛 물들다 - 이야기로 읽는 다채로운 색채의 세상","밥 햄블리 (지은이), 최진선 (옮긴이)","2022","4.5","book","자기계발","3230"
"https://image.aladin.co.kr/product/37480/92/cover500/k252032010_1.jpg","운명을 보는 기술 - 역술가 박성준이 알려주는 사주, 관상, 풍수의 모든 것","박성준 (지은이)","2025","4.5","book","자기계발","38062"
"https://image.aladin.co.kr/product/32224/4/cover500/k512834624_2.jpg","마음을 꿰뚫는 일상의 심리학 - 한 권으로 통달하는 심리의 세계","장원청 (지은이), 김혜림 (옮긴이)","2023","5.0","book","자기계발","5413"
"https://image.aladin.co.kr/product/18679/52/cover500/k712635560_1.jpg","공감 능력 UP 감정카드 - 10대들을 위한 감정표현 예시, 감정 출석부 & 나 전달법 (i-message) 학습지","(주)한국콘텐츠미디어 (부설)한국진로교육센터 (지은이)","2019","4.0","book","자기계발","11945"
"https://image.aladin.co.kr/product/33050/80/cover500/k982937999_2.jpg","좋은 기분 - 일과 삶을 돌보는 태도에 대하여","박정수(녹싸) (지은이)","2024","4.5","book","자기계발","7577"
"https://image.aladin.co.kr/product/37298/6/cover500/k292031545_1.jpg","손자병법 - 이겨놓고 싸우는 인생의 지혜","손무 (지은이), 소준섭 (옮긴이)","2025","5.0","book","자기계발","52532"
"https://image.aladin.co.kr/product/39164/96/cover500/k162138964_2.jpg","심리학은 어떻게 삶의 무기가 되는가","한소원 (지은이)","2026","5.0","book","자기계발","6160"
